site,date,year,month,dayofmonth,dayofyr,coloniesperL,filbundperL,totalperL,totalperL_diff,week,light_sum,watertemp_mean,watertemp_min,watertemp_max,watertemp_median,ysi_readings,buoy_interp
midge,2014-10-30,2014,10,30,303,NA,NA,NA,NA,44,NA,12.33519792,12.207,12.69,12.304,0,1
midge,2014-10-31,2014,10,31,304,NA,NA,NA,NA,44,NA,12.22009375,12.11,12.594,12.207,0,1
midge,2014-11-01,2014,11,1,305,NA,NA,NA,NA,44,NA,11.90286458,11.722,12.11,11.916,0,1
midge,2014-11-02,2014,11,2,306,NA,NA,NA,NA,44,NA,11.34239583,10.944,11.722,11.334,0,1
midge,2014-11-03,2014,11,3,307,NA,NA,NA,NA,44,NA,10.76057292,10.553,11.041,10.748,0,1
midge,2014-11-04,2014,11,4,308,NA,NA,NA,NA,44,NA,10.49172917,10.357,10.748,10.455,0,1
midge,2014-11-05,2014,11,5,309,NA,NA,NA,NA,45,NA,10.39477083,10.259,10.553,10.357,0,1
midge,2014-11-06,2014,11,6,310,NA,NA,NA,NA,45,NA,10.24164583,10.161,10.357,10.259,0,1
midge,2014-11-07,2014,11,7,311,NA,NA,NA,NA,45,NA,10.05878125,9.866,10.161,10.063,0,1
midge,2014-11-08,2014,11,8,312,NA,NA,NA,NA,45,NA,9.726604167,9.571,9.866,9.669,0,1
midge,2014-11-09,2014,11,9,313,NA,NA,NA,NA,45,NA,9.558385417,9.472,9.768,9.571,0,1
midge,2014-11-10,2014,11,10,314,NA,NA,NA,NA,45,NA,9.431770833,9.275,9.669,9.373,0,1
midge,2014-11-11,2014,11,11,315,NA,NA,NA,NA,45,NA,9.441260417,9.275,9.669,9.472,0,1
midge,2014-11-12,2014,11,12,316,NA,NA,NA,NA,46,NA,9.432927083,9.176,9.669,9.472,0,1
midge,2014-11-13,2014,11,13,317,NA,NA,NA,NA,46,NA,9.193520833,9.077,9.373,9.176,0,1
midge,2014-11-14,2014,11,14,318,NA,NA,NA,NA,46,NA,8.997583333,8.779,9.275,8.978,0,1
midge,2014-11-15,2014,11,15,319,NA,NA,NA,NA,46,NA,8.686145833,8.481,8.879,8.68,0,1
midge,2014-11-16,2014,11,16,320,NA,NA,NA,NA,46,NA,8.330802083,8.182,8.481,8.382,0,1
midge,2014-11-17,2014,11,17,321,NA,NA,NA,NA,46,NA,8.110458333,7.983,8.282,8.082,0,1
midge,2014-11-18,2014,11,18,322,NA,NA,NA,NA,46,NA,7.750666667,7.28,7.983,7.882,0,1
midge,2014-11-19,2014,11,19,323,NA,NA,NA,NA,47,NA,7.143697917,6.978,7.481,7.079,0,1
midge,2014-11-20,2014,11,20,324,NA,NA,NA,NA,47,NA,6.785989583,6.471,6.978,6.877,0,1
midge,2014-11-21,2014,11,21,325,NA,NA,NA,NA,47,NA,6.42146875,6.166,6.674,6.471,0,1
midge,2014-11-22,2014,11,22,326,NA,NA,NA,NA,47,NA,5.956520833,5.655,6.268,5.962,0,1
midge,2014-11-23,2014,11,23,327,NA,NA,NA,NA,47,NA,5.693135417,5.45,6.064,5.655,0,1
midge,2014-11-24,2014,11,24,328,NA,NA,NA,NA,47,NA,5.937104167,5.655,6.268,5.962,0,1
midge,2014-11-25,2014,11,25,329,NA,NA,NA,NA,47,NA,6.1224375,5.962,6.37,6.115,0,1
midge,2014-11-26,2014,11,26,330,NA,NA,NA,NA,48,NA,5.824583333,5.655,5.962,5.86,0,1
midge,2014-11-27,2014,11,27,331,NA,NA,NA,NA,48,NA,5.59503125,5.45,5.655,5.655,0,1
midge,2014-11-28,2014,11,28,332,NA,NA,NA,NA,48,NA,5.393041667,5.141,5.655,5.347,0,1
midge,2014-11-29,2014,11,29,333,NA,NA,NA,NA,48,NA,5.100791667,4.934,5.244,5.037,0,1
midge,2014-11-30,2014,11,30,334,NA,NA,NA,NA,48,NA,4.949020833,4.831,5.037,4.934,0,1
midge,2014-12-01,2014,12,1,335,NA,NA,NA,NA,48,NA,4.920052083,4.831,5.037,4.934,0,1
midge,2014-12-02,2014,12,2,336,NA,NA,NA,NA,48,NA,4.7378125,4.623,4.934,4.727,0,1
midge,2014-12-03,2014,12,3,337,NA,NA,NA,NA,49,NA,4.56125,4.415,4.623,4.519,0,1
midge,2014-12-04,2014,12,4,338,NA,NA,NA,NA,49,NA,4.334833333,4.207,4.519,4.311,0,1
midge,2014-12-05,2014,12,5,339,NA,NA,NA,NA,49,NA,4.088135417,3.893,4.311,4.102,0,1
midge,2014-12-06,2014,12,6,340,NA,NA,NA,NA,49,NA,3.90175,3.788,3.998,3.893,0,1
midge,2014-12-07,2014,12,7,341,NA,NA,NA,NA,49,NA,3.82184375,3.472,4.102,3.788,0,1
midge,2014-12-08,2014,12,8,342,NA,NA,NA,NA,49,NA,3.287416667,3.155,3.472,3.261,0,1
midge,2014-12-09,2014,12,9,343,NA,NA,NA,NA,49,NA,3.068875,2.943,3.261,3.049,0,1
midge,2014-12-10,2014,12,10,344,NA,NA,NA,NA,50,NA,3.051208333,2.943,3.155,3.049,0,1
midge,2014-12-11,2014,12,11,345,NA,NA,NA,NA,50,NA,3.0059375,2.943,3.155,3.049,0,1
midge,2014-12-12,2014,12,12,346,NA,NA,NA,NA,50,NA,2.869,2.73,2.943,2.837,0,1
midge,2014-12-13,2014,12,13,347,NA,NA,NA,NA,50,NA,2.839,2.73,3.049,2.837,0,1
midge,2014-12-14,2014,12,14,348,NA,NA,NA,NA,50,NA,2.661395833,2.517,2.837,2.677,0,1
midge,2014-12-15,2014,12,15,349,NA,NA,NA,NA,50,NA,2.60603125,2.41,2.73,2.624,0,1
midge,2014-12-16,2014,12,16,350,NA,NA,NA,NA,50,NA,2.36090625,2.195,2.41,2.41,0,1
midge,2014-12-17,2014,12,17,351,NA,NA,NA,NA,51,NA,2.438979167,2.303,2.624,2.41,0,1
midge,2014-12-18,2014,12,18,352,NA,NA,NA,NA,51,NA,2.417802083,2.41,2.517,2.41,0,1
midge,2014-12-19,2014,12,19,353,NA,NA,NA,NA,51,NA,2.29828125,2.088,2.41,2.303,0,1
midge,2014-12-20,2014,12,20,354,NA,NA,NA,NA,51,NA,2.060677083,1.656,2.41,2.088,0,1
midge,2014-12-21,2014,12,21,355,NA,NA,NA,NA,51,NA,1.773,1.656,1.872,1.764,0,1
midge,2014-12-22,2014,12,22,356,NA,NA,NA,NA,51,NA,1.8045,1.548,1.98,1.872,0,1
midge,2014-12-23,2014,12,23,357,NA,NA,NA,NA,51,NA,1.95975,1.872,1.98,1.98,0,1
midge,2014-12-24,2014,12,24,358,NA,NA,NA,NA,52,NA,1.95075,1.872,2.088,1.98,0,1
midge,2014-12-25,2014,12,25,359,NA,NA,NA,NA,52,NA,2.037375,1.98,2.088,2.088,0,1
midge,2014-12-26,2014,12,26,360,NA,NA,NA,NA,52,NA,2.121447917,2.088,2.303,2.088,0,1
midge,2014-12-27,2014,12,27,361,NA,NA,NA,NA,52,NA,2.020479167,1.872,2.195,1.98,0,1
midge,2014-12-28,2014,12,28,362,NA,NA,NA,NA,52,NA,2.169604167,1.98,2.41,2.088,0,1
midge,2014-12-29,2014,12,29,363,NA,NA,NA,NA,52,NA,2.01259375,1.764,2.195,2.034,0,1
midge,2014-12-30,2014,12,30,364,NA,NA,NA,NA,52,NA,1.645666667,1.33,1.872,1.656,0,1
midge,2014-12-31,2014,12,31,365,NA,NA,NA,NA,53,NA,1.397875,1.003,1.764,1.439,0,1
midge,2015-01-01,2015,1,1,1,NA,NA,NA,NA,1,NA,1.391239583,1.003,1.764,1.548,0,1
midge,2015-01-02,2015,1,2,2,NA,NA,NA,NA,1,NA,1.421958333,1.33,1.656,1.439,0,1
midge,2015-01-03,2015,1,3,3,NA,NA,NA,NA,1,NA,1.117645833,0.893,1.33,1.112,0,1
midge,2015-01-04,2015,1,4,4,NA,NA,NA,NA,1,NA,1.080208333,1.003,1.112,1.112,0,1
midge,2015-01-05,2015,1,5,5,NA,NA,NA,NA,1,NA,1.147197917,1.112,1.221,1.112,0,1
midge,2015-01-06,2015,1,6,6,NA,NA,NA,NA,1,NA,1.065447917,1.003,1.112,1.112,0,1
midge,2015-01-07,2015,1,7,7,NA,NA,NA,NA,1,NA,1.151739583,1.003,1.221,1.112,0,1
midge,2015-01-08,2015,1,8,8,NA,NA,NA,NA,2,NA,1.280041667,1.112,1.439,1.33,0,1
midge,2015-01-09,2015,1,9,9,NA,NA,NA,NA,2,NA,1.337947917,1.221,1.439,1.33,0,1
midge,2015-01-10,2015,1,10,10,NA,NA,NA,NA,2,NA,1.35384375,1.33,1.439,1.33,0,1
midge,2015-01-11,2015,1,11,11,NA,NA,NA,NA,2,NA,1.378822917,1.33,1.439,1.33,0,1
midge,2015-01-12,2015,1,12,12,NA,NA,NA,NA,2,NA,1.337947917,1.33,1.439,1.33,0,1
midge,2015-01-13,2015,1,13,13,NA,NA,NA,NA,2,NA,1.390177083,1.33,1.439,1.439,0,1
midge,2015-01-14,2015,1,14,14,NA,NA,NA,NA,2,NA,1.437864583,1.33,1.439,1.439,0,1
midge,2015-01-15,2015,1,15,15,NA,NA,NA,NA,3,NA,1.439,1.439,1.439,1.439,0,1
midge,2015-01-16,2015,1,16,16,NA,NA,NA,NA,3,NA,1.439,1.439,1.439,1.439,0,1
midge,2015-01-17,2015,1,17,17,NA,NA,NA,NA,3,NA,1.439,1.439,1.439,1.439,0,1
midge,2015-01-18,2015,1,18,18,NA,NA,NA,NA,3,NA,1.439,1.439,1.439,1.439,0,1
midge,2015-01-19,2015,1,19,19,NA,NA,NA,NA,3,NA,1.44240625,1.439,1.548,1.439,0,1
midge,2015-01-20,2015,1,20,20,NA,NA,NA,NA,3,NA,1.514958333,1.439,1.656,1.548,0,1
midge,2015-01-21,2015,1,21,21,NA,NA,NA,NA,3,NA,1.567125,1.548,1.656,1.548,0,1
midge,2015-01-22,2015,1,22,22,NA,NA,NA,NA,4,NA,1.59075,1.548,1.656,1.548,0,1
midge,2015-01-23,2015,1,23,23,NA,NA,NA,NA,4,NA,1.636875,1.548,1.764,1.656,0,1
midge,2015-01-24,2015,1,24,24,NA,NA,NA,NA,4,NA,1.656,1.656,1.656,1.656,0,1
midge,2015-01-25,2015,1,25,25,NA,NA,NA,NA,4,NA,1.659375,1.656,1.764,1.656,0,1
midge,2015-01-26,2015,1,26,26,NA,NA,NA,NA,4,NA,1.656,1.656,1.656,1.656,0,1
midge,2015-01-27,2015,1,27,27,NA,NA,NA,NA,4,NA,1.656,1.656,1.656,1.656,0,1
midge,2015-01-28,2015,1,28,28,NA,NA,NA,NA,4,NA,1.634625,1.548,1.656,1.656,0,1
midge,2015-01-29,2015,1,29,29,NA,NA,NA,NA,5,NA,1.548,1.548,1.548,1.548,0,1
midge,2015-01-30,2015,1,30,30,NA,NA,NA,NA,5,NA,1.46284375,1.33,1.548,1.439,0,1
midge,2015-01-31,2015,1,31,31,NA,NA,NA,NA,5,NA,1.436729167,1.33,1.548,1.439,0,1
midge,2015-02-01,2015,2,1,32,NA,NA,NA,NA,5,NA,1.420833333,1.33,1.439,1.439,0,1
midge,2015-02-02,2015,2,2,33,NA,NA,NA,NA,5,NA,1.439,1.439,1.439,1.439,0,1
midge,2015-02-03,2015,2,3,34,NA,NA,NA,NA,5,NA,1.439,1.439,1.439,1.439,0,1
midge,2015-02-04,2015,2,4,35,NA,NA,NA,NA,5,NA,1.36065625,1.33,1.439,1.33,0,1
midge,2015-02-05,2015,2,5,36,NA,NA,NA,NA,6,NA,1.33,1.33,1.33,1.33,0,1
midge,2015-02-06,2015,2,6,37,NA,NA,NA,NA,6,NA,1.343625,1.33,1.439,1.33,0,1
midge,2015-02-07,2015,2,7,38,NA,NA,NA,NA,6,NA,1.436729167,1.33,1.439,1.439,0,1
midge,2015-02-08,2015,2,8,39,NA,NA,NA,NA,6,NA,1.431052083,1.33,1.439,1.439,0,1
midge,2015-02-09,2015,2,9,40,NA,NA,NA,NA,6,NA,1.369739583,1.33,1.439,1.33,0,1
midge,2015-02-10,2015,2,10,41,NA,NA,NA,NA,6,NA,1.33,1.33,1.33,1.33,0,1
midge,2015-02-11,2015,2,11,42,NA,NA,NA,NA,6,NA,1.33,1.33,1.33,1.33,0,1
midge,2015-02-12,2015,2,12,43,NA,NA,NA,NA,7,NA,1.32659375,1.221,1.33,1.33,0,1
midge,2015-02-13,2015,2,13,44,NA,NA,NA,NA,7,NA,1.30275,1.221,1.33,1.33,0,1
midge,2015-02-14,2015,2,14,45,NA,NA,NA,NA,7,NA,1.2414375,1.221,1.33,1.221,0,1
midge,2015-02-15,2015,2,15,46,NA,NA,NA,NA,7,NA,1.216458333,1.112,1.221,1.221,0,1
midge,2015-02-16,2015,2,16,47,NA,NA,NA,NA,7,NA,1.147197917,1.112,1.221,1.112,0,1
midge,2015-02-17,2015,2,17,48,NA,NA,NA,NA,7,NA,1.125625,1.112,1.221,1.112,0,1
midge,2015-02-18,2015,2,18,49,NA,NA,NA,NA,7,NA,1.171041667,1.112,1.221,1.221,0,1
midge,2015-02-19,2015,2,19,50,NA,NA,NA,NA,8,NA,1.157416667,1.112,1.221,1.112,0,1
midge,2015-02-20,2015,2,20,51,NA,NA,NA,NA,8,NA,1.113135417,1.112,1.221,1.112,0,1
midge,2015-02-21,2015,2,21,52,NA,NA,NA,NA,8,NA,1.112,1.112,1.112,1.112,0,1
midge,2015-02-22,2015,2,22,53,NA,NA,NA,NA,8,NA,1.112,1.112,1.112,1.112,0,1
midge,2015-02-23,2015,2,23,54,NA,NA,NA,NA,8,NA,1.110864583,1.003,1.112,1.112,0,1
midge,2015-02-24,2015,2,24,55,NA,NA,NA,NA,8,NA,1.106322917,1.003,1.112,1.112,0,1
midge,2015-02-25,2015,2,25,56,NA,NA,NA,NA,8,NA,1.049552083,1.003,1.112,1.003,0,1
midge,2015-02-26,2015,2,26,57,NA,NA,NA,NA,9,NA,1.02003125,1.003,1.112,1.003,0,1
midge,2015-02-27,2015,2,27,58,NA,NA,NA,NA,9,NA,1.004135417,1.003,1.112,1.003,0,1
midge,2015-02-28,2015,2,28,59,NA,NA,NA,NA,9,NA,1.01321875,1.003,1.112,1.003,0,1
midge,2015-03-01,2015,3,1,60,NA,NA,NA,NA,9,NA,1.004135417,1.003,1.112,1.003,0,1
midge,2015-03-02,2015,3,2,61,NA,NA,NA,NA,9,NA,1.003,1.003,1.003,1.003,0,1
midge,2015-03-03,2015,3,3,62,NA,NA,NA,NA,9,NA,1.003,1.003,1.003,1.003,0,1
midge,2015-03-04,2015,3,4,63,NA,NA,NA,NA,9,NA,1.004135417,1.003,1.112,1.003,0,1
midge,2015-03-05,2015,3,5,64,NA,NA,NA,NA,10,NA,0.9995625,0.893,1.003,1.003,0,1
midge,2015-03-06,2015,3,6,65,NA,NA,NA,NA,10,NA,1.001854167,0.893,1.003,1.003,0,1
midge,2015-03-07,2015,3,7,66,NA,NA,NA,NA,10,NA,1.003,1.003,1.003,1.003,0,1
midge,2015-03-08,2015,3,8,67,NA,NA,NA,NA,10,NA,1.001854167,0.893,1.003,1.003,0,1
midge,2015-03-09,2015,3,9,68,NA,NA,NA,NA,10,NA,1.001854167,0.893,1.003,1.003,0,1
midge,2015-03-10,2015,3,10,69,NA,NA,NA,NA,10,NA,1.003,1.003,1.003,1.003,0,1
midge,2015-03-11,2015,3,11,70,NA,NA,NA,NA,10,NA,0.981166667,0.674,1.221,1.003,0,1
midge,2015-03-12,2015,3,12,71,NA,NA,NA,NA,11,NA,1.088135417,0.893,1.221,1.112,0,1
midge,2015-03-13,2015,3,13,72,NA,NA,NA,NA,11,NA,1.16990625,1.112,1.33,1.112,0,1
midge,2015-03-14,2015,3,14,73,NA,NA,NA,NA,11,NA,1.1869375,1.112,1.221,1.221,0,1
midge,2015-03-15,2015,3,15,74,NA,NA,NA,NA,11,NA,1.286854167,1.221,1.33,1.33,0,1
midge,2015-03-16,2015,3,16,75,NA,NA,NA,NA,11,NA,1.33340625,1.33,1.439,1.33,0,1
midge,2015-03-17,2015,3,17,76,NA,NA,NA,NA,11,NA,1.342489583,1.221,1.439,1.33,0,1
midge,2015-03-18,2015,3,18,77,NA,NA,NA,NA,11,NA,1.427645833,1.33,1.548,1.439,0,1
midge,2015-03-19,2015,3,19,78,NA,NA,NA,NA,12,NA,1.528427083,1.439,1.764,1.548,0,1
midge,2015-03-20,2015,3,20,79,NA,NA,NA,NA,12,NA,1.540989583,1.439,1.656,1.548,0,1
midge,2015-03-21,2015,3,21,80,NA,NA,NA,NA,12,NA,1.580625,1.548,1.764,1.548,0,1
midge,2015-03-22,2015,3,22,81,NA,NA,NA,NA,12,NA,1.756125,1.548,1.98,1.764,0,1
midge,2015-03-23,2015,3,23,82,NA,NA,NA,NA,12,NA,1.884375,1.656,2.088,1.872,0,1
midge,2015-03-24,2015,3,24,83,NA,NA,NA,NA,12,NA,2.001208333,1.872,2.303,1.98,0,1
midge,2015-03-25,2015,3,25,84,NA,NA,NA,NA,12,NA,2.042791667,1.98,2.195,1.98,0,1
midge,2015-03-26,2015,3,26,85,NA,NA,NA,NA,13,NA,1.619239583,0.784,2.195,1.98,0,1
midge,2015-03-27,2015,3,27,86,NA,NA,NA,NA,13,NA,1.971677083,0.893,2.195,2.088,0,1
midge,2015-03-28,2015,3,28,87,NA,NA,NA,NA,13,NA,2.0295,1.98,2.088,1.98,0,1
midge,2015-03-29,2015,3,29,88,NA,NA,NA,NA,13,NA,2.043,1.98,2.088,2.088,0,1
midge,2015-03-30,2015,3,30,89,NA,NA,NA,NA,13,NA,2.086875,1.98,2.088,2.088,0,1
midge,2015-03-31,2015,3,31,90,NA,NA,NA,NA,13,NA,2.152645833,2.088,2.195,2.195,0,1
midge,2015-04-01,2015,4,1,91,NA,NA,NA,NA,13,NA,2.234375,2.195,2.303,2.195,0,1
midge,2015-04-02,2015,4,2,92,NA,NA,NA,NA,14,NA,2.29934375,2.195,2.517,2.303,0,1
midge,2015-04-03,2015,4,3,93,NA,NA,NA,NA,14,NA,2.370895833,1.548,2.517,2.41,0,1
midge,2015-04-04,2015,4,4,94,NA,NA,NA,NA,14,NA,2.431177083,2.303,2.624,2.41,0,1
midge,2015-04-05,2015,4,5,95,NA,NA,NA,NA,14,NA,2.529145833,2.41,2.73,2.517,0,1
midge,2015-04-06,2015,4,6,96,NA,NA,NA,NA,14,NA,2.557114583,2.517,2.73,2.517,0,1
midge,2015-04-07,2015,4,7,97,NA,NA,NA,NA,14,NA,2.632604167,2.517,2.837,2.624,0,1
midge,2015-04-08,2015,4,8,98,NA,NA,NA,NA,14,NA,2.679375,2.517,2.943,2.624,0,1
midge,2015-04-09,2015,4,9,99,NA,NA,NA,NA,15,NA,2.624,2.624,2.624,2.624,0,1
midge,2015-04-10,2015,4,10,100,NA,NA,NA,NA,15,NA,2.616197917,2.517,2.624,2.624,0,1
midge,2015-04-11,2015,4,11,101,NA,NA,NA,NA,15,NA,2.67375,2.624,2.837,2.624,0,1
midge,2015-04-12,2015,4,12,102,NA,NA,NA,NA,15,NA,2.79671875,2.624,3.049,2.73,0,1
midge,2015-04-13,2015,4,13,103,NA,NA,NA,NA,15,NA,2.973635417,2.73,3.367,2.943,0,1
midge,2015-04-14,2015,4,14,104,NA,NA,NA,NA,15,NA,3.0996875,2.837,3.578,3.049,0,1
midge,2015-04-15,2015,4,15,105,NA,NA,NA,NA,15,NA,3.327791667,2.943,3.683,3.261,0,1
midge,2015-04-16,2015,4,16,106,NA,NA,NA,NA,16,NA,3.50265625,3.155,3.998,3.472,0,1
midge,2015-04-17,2015,4,17,107,NA,NA,NA,NA,16,NA,3.699,3.367,4.311,3.683,0,1
midge,2015-04-18,2015,4,18,108,NA,NA,NA,NA,16,NA,3.714427083,3.367,4.311,3.683,0,1
midge,2015-04-19,2015,4,19,109,NA,NA,NA,NA,16,NA,3.9053125,3.261,4.623,3.893,0,1
midge,2015-04-20,2015,4,20,110,NA,NA,NA,NA,16,NA,3.6523125,3.472,3.893,3.683,0,1
midge,2015-04-21,2015,4,21,111,NA,NA,NA,NA,16,NA,3.724489583,3.578,4.311,3.683,0,1
midge,2015-04-22,2015,4,22,112,NA,NA,NA,NA,16,NA,3.473260417,1.548,4.207,3.788,0,1
midge,2015-04-23,2015,4,23,113,NA,NA,NA,NA,17,NA,3.538895833,2.303,4.102,3.788,0,1
midge,2015-04-24,2015,4,24,114,NA,NA,NA,NA,17,NA,3.909260417,3.683,4.207,3.893,0,1
midge,2015-04-25,2015,4,25,115,NA,NA,NA,NA,17,NA,3.975635417,3.683,4.311,3.998,0,1
midge,2015-04-26,2015,4,26,116,NA,NA,NA,NA,17,NA,4.01053125,3.788,4.311,4.102,0,1
midge,2015-04-27,2015,4,27,117,NA,NA,NA,NA,17,NA,4.160947917,3.893,4.519,4.207,0,1
midge,2015-04-28,2015,4,28,118,NA,NA,NA,NA,17,NA,4.46884375,4.102,4.934,4.415,0,1
midge,2015-04-29,2015,4,29,119,NA,NA,NA,NA,17,NA,4.74475,4.311,5.244,4.831,0,1
midge,2015-04-30,2015,4,30,120,NA,NA,NA,NA,18,NA,5.08571875,4.727,5.655,5.141,0,1
midge,2015-05-01,2015,5,1,121,NA,NA,NA,NA,18,NA,5.417479167,5.141,5.962,5.3985,0,1
midge,2015-05-02,2015,5,2,122,NA,NA,NA,NA,18,NA,6.0384375,5.45,7.481,5.962,0,1
midge,2015-05-03,2015,5,3,123,NA,NA,NA,NA,18,NA,7.300666667,5.655,8.68,7.179,0,1
midge,2015-05-04,2015,5,4,124,NA,NA,NA,NA,18,NA,8.139635417,5.86,9.866,8.481,0,1
midge,2015-05-05,2015,5,5,125,NA,NA,NA,NA,18,NA,8.515447917,6.166,10.259,9.472,0,1
midge,2015-05-06,2015,5,6,126,NA,NA,NA,NA,18,NA,10.09898958,9.373,11.625,9.866,0,1
midge,2015-05-07,2015,5,7,127,NA,NA,NA,NA,19,NA,10.99808333,10.455,12.11,10.846,0,1
midge,2015-05-08,2015,5,8,128,NA,NA,NA,NA,19,NA,11.91389583,10.651,13.269,11.916,0,1
midge,2015-05-09,2015,5,9,129,NA,NA,NA,NA,19,NA,11.91595833,10.748,13.365,11.819,0,1
midge,2015-05-10,2015,5,10,130,NA,NA,NA,NA,19,NA,12.76619792,11.431,13.654,13.028,0,1
midge,2015-05-11,2015,5,11,131,NA,NA,NA,NA,19,NA,13.60832292,12.594,14.134,13.75,0,1
midge,2015-05-12,2015,5,12,132,NA,NA,NA,NA,19,NA,12.95917708,11.916,14.134,12.883,0,1
midge,2015-05-13,2015,5,13,133,NA,NA,NA,NA,19,NA,12.02698958,11.431,12.594,12.013,0,1
midge,2015-05-14,2015,5,14,134,0,0,0,-0.127324873,20,NA,12.50968,11.96376,13.12632,12.6156,0,1
midge,2015-05-15,2015,5,15,135,NA,NA,NA,NA,20,NA,12.19272917,11.916,12.594,12.11,0,1
midge,2015-05-16,2015,5,16,136,NA,NA,NA,NA,20,NA,12.943125,12.401,13.942,12.7385,0,1
midge,2015-05-17,2015,5,17,137,NA,NA,NA,NA,20,NA,14.16214583,13.365,15.187,14.038,0,1
midge,2015-05-18,2015,5,18,138,NA,NA,NA,NA,20,NA,14.21555208,13.654,14.709,14.23,0,1
midge,2015-05-19,2015,5,19,139,NA,NA,NA,NA,20,NA,14.49089583,13.846,15.187,14.469,0,1
midge,2015-05-20,2015,5,20,140,NA,NA,NA,NA,20,NA,13.69552083,13.076,14.517,13.558,0,1
midge,2015-05-21,2015,5,21,141,0.007073604,0,0.007073604,0.007073604,21,NA,14.03961,13.56624,14.76528,13.92468,0,1
midge,2015-05-22,2015,5,22,142,NA,NA,NA,NA,21,NA,13.707625,13.365,14.23,13.558,0,1
midge,2015-05-23,2015,5,23,143,NA,NA,NA,NA,21,NA,13.17240625,12.69,13.654,13.1245,0,1
midge,2015-05-24,2015,5,24,144,NA,NA,NA,NA,21,NA,12.99977083,12.594,13.461,12.98,0,1
midge,2015-05-25,2015,5,25,145,NA,NA,NA,NA,21,NA,13.38570833,12.787,14.23,13.365,0,1
midge,2015-05-26,2015,5,26,146,NA,NA,NA,NA,21,NA,13.94020833,13.076,14.804,13.942,0,1
midge,2015-05-27,2015,5,27,147,NA,NA,NA,NA,21,NA,15.09684375,14.325,15.951,15.187,0,1
midge,2015-05-28,2015,5,28,148,0.113177665,0.014147208,0.127324873,0.120251269,22,NA,16.56453,15.66072,17.14848,16.73712,0,1
midge,2015-05-29,2015,5,29,149,NA,NA,NA,NA,22,NA,17.55757292,16.332,18.426,17.855,0,1
midge,2015-05-30,2015,5,30,150,NA,NA,NA,NA,22,NA,18.57439583,17.76,19.187,18.521,0,1
midge,2015-05-31,2015,5,31,151,NA,NA,NA,NA,22,NA,18.36236458,17.76,18.806,18.426,0,1
midge,2015-06-01,2015,6,1,152,NA,NA,NA,NA,22,NA,16.87552083,16.141,17.76,16.808,0,1
midge,2015-06-02,2015,6,2,153,NA,NA,NA,NA,22,NA,15.92085417,15.76,16.141,15.951,0,1
midge,2015-06-03,2015,6,3,154,NA,NA,NA,NA,22,NA,16.15098958,15.473,16.999,15.903,0,1
midge,2015-06-04,2015,6,4,155,NA,NA,NA,NA,23,NA,16.571125,16.237,17.57,16.523,0,1
midge,2015-06-05,2015,6,5,156,0.007073604,0,0.007073604,-0.120251269,23,NA,16.98875,16.29,17.57,17.09,0,0
midge,2015-06-06,2015,6,6,157,NA,NA,NA,NA,23,NA,16.98875,16.29,17.57,17.09,0,0
midge,2015-06-07,2015,6,7,158,NA,NA,NA,NA,23,NA,16.65541667,15.98,17.41,16.61,0,0
midge,2015-06-08,2015,6,8,159,NA,NA,NA,NA,23,NA,16.9625,16.77,17.24,16.93,0,0
midge,2015-06-09,2015,6,9,160,NA,NA,NA,NA,23,NA,17.2425,16.93,17.73,17.09,0,0
midge,2015-06-10,2015,6,10,161,NA,NA,NA,NA,23,NA,18.05083333,17.41,18.86,17.81,0,0
midge,2015-06-11,2015,6,11,162,0.014147208,0,0.014147208,0.007073604,24,634159.1,19.1275,18.53,19.67,19.02,0,0
midge,2015-06-12,2015,6,12,163,NA,NA,NA,NA,24,NA,18.73458333,18.21,19.34,18.69,0,0
midge,2015-06-13,2015,6,13,164,NA,NA,NA,NA,24,NA,19.41166667,18.21,20.16,19.26,0,0
midge,2015-06-14,2015,6,14,165,NA,NA,NA,NA,24,NA,19.12125,18.21,20.16,18.94,0,0
midge,2015-06-15,2015,6,15,166,NA,NA,NA,NA,24,NA,18.38458333,17.89,18.86,18.37,0,0
midge,2015-06-16,2015,6,16,167,NA,NA,NA,NA,24,NA,18.36333333,18.05,18.69,18.53,0,0
midge,2015-06-17,2015,6,17,168,NA,NA,NA,NA,24,NA,18.91708333,18.37,19.67,18.775,0,0
midge,2015-06-18,2015,6,18,169,NA,NA,NA,NA,25,NA,19.43958333,18.69,20.32,19.34,0,0
midge,2015-06-19,2015,6,19,170,0.077809644,0.014147208,0.091956852,0.077809644,25,533720.4,20.39166667,19.99,20.97,20.48,0,0
midge,2015-06-20,2015,6,20,171,NA,NA,NA,NA,25,NA,19.97375,19.51,20.81,19.91,0,0
midge,2015-06-21,2015,6,21,172,NA,NA,NA,NA,25,NA,20.06083333,19.83,20.32,19.99,0,0
midge,2015-06-22,2015,6,22,173,NA,NA,NA,NA,25,NA,20.82208333,20.16,21.47,20.81,0,0
midge,2015-06-23,2015,6,23,174,NA,NA,NA,NA,25,NA,20.50375,20.16,21.3,20.32,0,0
midge,2015-06-24,2015,6,24,175,NA,NA,NA,NA,25,NA,21.19791667,20.64,21.63,21.13,0,0
midge,2015-06-25,2015,6,25,176,NA,NA,NA,NA,26,NA,21.34208333,20.97,21.8,21.3,0,0
midge,2015-06-26,2015,6,26,177,NA,NA,NA,NA,26,NA,21.29416667,20.97,21.97,21.13,0,0
