PRISM Time Series Data
Location:  Lat: 43.4098   Lon: -72.0367   Elev: 361m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2017-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2018-Oct-14
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2009-10-09,0.00,5.5,9.5,13.5
2009-10-10,3.15,6.8,9.7,12.6
2009-10-11,0.00,-0.5,5.9,12.2
2009-10-12,0.00,-2.0,5.0,12.0
2009-10-13,7.25,-1.1,4.9,10.8
2009-10-14,2.49,-0.8,3.6,7.9
2009-10-15,0.00,-2.4,2.2,6.8
2009-10-16,0.00,-1.9,0.8,3.6
2009-10-17,0.00,-4.8,0.7,6.3
2009-10-18,0.00,-4.0,2.1,8.1
2009-10-19,0.09,-3.1,0.7,4.6
2009-10-20,0.00,-3.2,3.9,11.0
2009-10-21,0.00,-1.3,6.6,14.6
2009-10-22,1.04,3.5,10.0,16.6
2009-10-23,0.00,1.9,9.7,17.5
2009-10-24,11.42,1.9,5.3,8.7
2009-10-25,61.16,5.1,8.7,12.4
2009-10-26,0.00,-0.9,6.3,13.6
2009-10-27,0.00,-1.3,5.9,13.0
2009-10-28,0.51,0.1,4.3,8.5
2009-10-29,11.57,2.3,4.6,6.9
2009-10-30,0.00,3.0,7.2,11.3
2009-10-31,0.00,7.4,8.8,10.2
2009-11-01,3.29,7.9,13.3,18.7
2009-11-02,0.00,-2.4,5.0,12.3
2009-11-03,0.00,-2.2,3.9,9.9
2009-11-04,0.00,-1.5,4.5,10.6
2009-11-05,0.00,-1.4,2.6,6.6
2009-11-06,0.00,-1.7,1.3,4.3
2009-11-07,0.00,-3.8,0.3,4.3
2009-11-08,0.00,-3.4,2.2,7.7
2009-11-09,0.00,-2.5,7.5,17.4
2009-11-10,0.00,-1.9,8.3,18.5
2009-11-11,0.00,2.6,8.3,14.1
2009-11-12,0.00,-3.1,3.5,10.2
2009-11-13,0.00,-5.2,1.9,9.0
2009-11-14,0.68,-4.2,2.4,9.1
2009-11-15,30.85,6.0,7.7,9.4
2009-11-16,0.00,6.7,11.2,15.6
2009-11-17,0.00,-2.3,3.9,10.0
2009-11-18,0.00,-6.1,1.1,8.3
2009-11-19,0.00,-6.0,1.8,9.6
2009-11-20,6.13,-5.1,3.9,13.0
2009-11-21,14.14,6.4,9.9,13.4
2009-11-22,0.00,-1.4,5.0,11.5
2009-11-23,0.00,-1.6,4.7,11.0
2009-11-24,0.00,3.0,4.7,6.5
2009-11-25,0.00,0.9,5.5,10.2
2009-11-26,0.66,2.3,5.2,8.1
2009-11-27,0.00,4.5,7.0,9.4
2009-11-28,11.15,3.1,4.4,5.7
2009-11-29,0.00,0.9,4.3,7.7
2009-11-30,0.14,-0.1,4.3,8.7
2009-12-01,1.04,-3.3,1.7,6.7
2009-12-02,0.00,-3.9,-0.4,3.2
2009-12-03,21.75,-3.3,3.4,10.1
2009-12-04,2.55,2.5,9.1,15.7
2009-12-05,0.00,-2.1,3.1,8.3
2009-12-06,6.59,-3.8,-1.0,1.7
2009-12-07,0.00,-7.2,-3.3,0.6
2009-12-08,0.00,-7.7,-3.9,-0.0
2009-12-09,3.01,-8.0,-3.0,1.9
2009-12-10,22.17,-5.4,-2.1,1.2
2009-12-11,0.00,-7.4,-2.9,1.6
2009-12-12,0.00,-11.4,-8.2,-4.9
2009-12-13,0.00,-15.7,-9.0,-2.3
2009-12-14,12.91,-15.4,-7.3,0.9
2009-12-15,0.47,-1.0,1.2,3.5
2009-12-16,0.19,-6.9,-1.2,4.5
2009-12-17,0.00,-15.8,-9.4,-3.0
2009-12-18,0.00,-18.4,-14.2,-10.0
2009-12-19,0.00,-18.3,-12.6,-6.9
2009-12-20,0.00,-16.9,-11.4,-5.9
2009-12-21,0.00,-10.6,-8.7,-6.9
2009-12-22,0.00,-11.0,-7.2,-3.4
2009-12-23,0.00,-13.1,-8.8,-4.5
2009-12-24,0.00,-12.1,-8.5,-4.8
2009-12-25,0.00,-8.2,-3.5,1.3
2009-12-26,0.00,-8.3,-4.8,-1.2
2009-12-27,21.23,-2.4,0.6,3.5
2009-12-28,6.10,-3.6,1.2,5.9
2009-12-29,3.83,-8.2,-3.7,0.8
2009-12-30,0.00,-17.1,-12.1,-7.1
2009-12-31,0.00,-16.9,-11.1,-5.3
2010-01-01,3.57,-8.9,-6.4,-3.9
2010-01-02,4.89,-4.5,-2.6,-0.8
2010-01-03,3.14,-10.4,-6.0,-1.6
2010-01-04,0.99,-9.4,-6.7,-3.9
2010-01-05,0.00,-7.1,-5.0,-2.9
2010-01-06,0.00,-7.1,-5.1,-3.2
2010-01-07,0.00,-6.1,-4.7,-3.3
2010-01-08,0.00,-7.6,-3.7,0.3
2010-01-09,1.24,-9.2,-7.6,-5.9
2010-01-10,0.00,-15.5,-11.3,-7.2
2010-01-11,0.00,-17.1,-12.2,-7.4
2010-01-12,0.00,-15.6,-8.4,-1.3
2010-01-13,0.00,-14.6,-9.3,-4.1
2010-01-14,0.00,-14.9,-10.4,-6.0
2010-01-15,0.00,-9.0,-4.6,-0.1
2010-01-16,0.00,-3.5,-0.0,3.5
2010-01-17,0.00,-3.0,1.0,5.0
2010-01-18,12.22,-2.0,0.2,2.4
2010-01-19,0.46,-2.0,0.9,3.8
2010-01-20,5.63,-2.5,-0.9,0.7
2010-01-21,0.00,-7.5,-3.1,1.4
2010-01-22,0.00,-13.0,-5.8,1.3
2010-01-23,0.00,-15.6,-7.1,1.4
2010-01-24,0.00,-15.6,-7.1,1.5
2010-01-25,2.94,-10.9,-4.0,2.8
2010-01-26,29.11,0.2,5.5,10.7
2010-01-27,0.00,-3.1,1.1,5.3
2010-01-28,0.00,-6.4,-2.0,2.4
2010-01-29,0.85,-14.1,-7.0,0.1
2010-01-30,0.00,-18.7,-14.8,-10.9
2010-01-31,0.00,-19.4,-14.4,-9.5
2010-02-01,0.00,-17.5,-11.1,-4.6
2010-02-02,0.00,-12.2,-7.3,-2.4
2010-02-03,0.57,-12.1,-7.1,-2.1
2010-02-04,0.00,-10.4,-6.0,-1.5
2010-02-05,0.00,-13.9,-8.7,-3.4
2010-02-06,0.00,-13.9,-8.1,-2.3
2010-02-07,0.00,-12.0,-8.6,-5.2
2010-02-08,0.00,-10.5,-7.6,-4.6
2010-02-09,0.00,-8.8,-6.2,-3.6
2010-02-10,0.00,-8.1,-3.7,0.7
2010-02-11,1.67,-5.5,-3.0,-0.6
2010-02-12,0.00,-8.1,-3.2,1.7
2010-02-13,0.00,-10.1,-4.9,0.3
2010-02-14,0.00,-7.4,-3.9,-0.5
2010-02-15,0.00,-4.2,-1.9,0.4
2010-02-16,0.00,-6.8,-2.7,1.4
2010-02-17,7.60,-5.4,-3.2,-0.9
2010-02-18,0.00,-3.0,-1.3,0.4
2010-02-19,0.00,-1.9,1.5,5.0
2010-02-20,0.00,-1.5,0.2,1.9
2010-02-21,0.00,-2.3,1.7,5.8
2010-02-22,0.00,-4.1,-1.4,1.3
2010-02-23,0.00,-3.3,1.1,5.5
2010-02-24,15.58,-0.0,0.9,1.9
2010-02-25,26.62,0.4,1.5,2.6
2010-02-26,47.62,1.2,2.9,4.5
2010-02-27,5.42,-0.1,1.8,3.6
2010-02-28,0.84,-1.4,0.6,2.6
2010-03-01,1.57,-1.3,0.4,2.1
2010-03-02,0.01,-1.1,1.5,4.1
2010-03-03,0.00,-1.0,3.4,7.8
2010-03-04,0.00,-0.7,1.5,3.6
2010-03-05,0.00,-1.8,0.8,3.5
2010-03-06,0.00,-5.4,0.1,5.6
2010-03-07,0.00,-5.2,2.0,9.3
2010-03-08,0.00,-3.4,3.9,11.1
2010-03-09,0.00,-3.5,3.4,10.3
2010-03-10,0.00,-8.2,-0.5,7.2
2010-03-11,0.00,-7.0,1.5,10.0
2010-03-12,2.23,-2.4,1.8,6.0
2010-03-13,0.00,-2.2,1.4,4.9
2010-03-14,13.10,0.3,2.9,5.5
2010-03-15,32.09,1.4,2.6,3.9
2010-03-16,7.24,-2.7,1.2,5.1
2010-03-17,0.00,-3.8,5.2,14.2
2010-03-18,0.00,-3.7,5.8,15.3
2010-03-19,0.00,-2.1,6.6,15.2
2010-03-20,0.00,-1.4,8.5,18.4
2010-03-21,0.00,-0.2,9.1,18.4
2010-03-22,0.00,-0.2,5.9,11.9
2010-03-23,23.97,0.3,4.4,8.4
2010-03-24,17.36,1.0,3.1,5.2
2010-03-25,0.00,-3.0,1.7,6.3
2010-03-26,1.67,-3.0,5.5,13.9
2010-03-27,0.00,-9.1,-3.1,2.8
2010-03-28,0.00,-8.0,-1.8,4.5
2010-03-29,9.70,-3.3,2.0,7.3
2010-03-30,15.38,2.8,6.6,10.4
2010-03-31,26.89,3.0,5.2,7.4
2010-04-01,1.37,5.3,7.3,9.3
2010-04-02,0.00,1.1,10.0,18.9
2010-04-03,0.00,1.8,12.8,23.7
2010-04-04,0.00,5.0,15.6,26.3
2010-04-05,0.00,0.6,10.9,21.2
2010-04-06,0.00,2.0,11.7,21.5
2010-04-07,2.03,4.2,9.6,15.0
2010-04-08,0.00,5.6,17.0,28.3
2010-04-09,3.81,6.6,12.1,17.7
2010-04-10,4.59,2.1,5.9,9.6
2010-04-11,0.00,2.3,7.7,13.1
2010-04-12,0.00,-1.0,7.7,16.3
2010-04-13,0.00,-3.3,4.6,12.5
2010-04-14,0.00,-3.2,6.0,15.2
2010-04-15,0.00,-2.4,7.3,16.9
2010-04-16,4.91,-1.1,7.8,16.7
2010-04-17,25.78,0.4,2.6,4.8
2010-04-18,5.04,0.8,2.9,5.1
2010-04-19,0.38,0.7,4.6,8.6
2010-04-20,0.00,0.3,6.6,13.0
2010-04-21,0.00,-0.1,8.9,17.9
2010-04-22,0.00,1.2,10.9,20.5
2010-04-23,0.33,4.0,11.5,19.1
2010-04-24,0.00,-0.7,7.2,15.1
2010-04-25,0.00,0.6,10.2,19.7
2010-04-26,0.00,6.4,12.8,19.1
2010-04-27,2.64,6.9,12.5,18.2
2010-04-28,4.30,-0.3,5.0,10.3
2010-04-29,4.81,-1.8,1.9,5.5
2010-04-30,0.00,-1.8,5.1,11.9
2010-05-01,0.00,1.5,11.2,21.0
2010-05-02,0.00,6.6,16.9,27.3
2010-05-03,0.00,14.5,22.1,29.8
2010-05-04,2.64,9.0,16.8,24.5
2010-05-05,2.37,5.3,14.1,23.0
2010-05-06,1.29,7.1,15.7,24.4
2010-05-07,0.76,6.9,13.9,20.9
2010-05-08,9.89,6.5,12.5,18.4
2010-05-09,7.95,2.3,6.6,10.9
2010-05-10,0.00,0.4,4.1,7.7
2010-05-11,0.00,-2.5,4.4,11.3
2010-05-12,0.00,-0.6,7.1,14.9
2010-05-13,0.00,-1.3,5.3,12.0
2010-05-14,3.58,3.5,11.0,18.5
2010-05-15,2.95,7.6,14.1,20.6
2010-05-16,0.00,5.6,11.6,17.5
2010-05-17,0.00,4.0,12.1,20.1
2010-05-18,0.00,4.3,13.8,23.2
2010-05-19,5.00,7.1,13.0,19.0
2010-05-20,7.68,7.8,11.4,15.1
2010-05-21,0.00,9.4,18.0,26.6
2010-05-22,0.00,9.1,18.0,26.8
2010-05-23,0.00,10.1,17.8,25.5
2010-05-24,0.00,10.9,18.4,26.0
2010-05-25,0.00,13.1,20.8,28.6
2010-05-26,0.00,15.9,23.5,31.0
2010-05-27,8.52,13.8,23.4,33.0
2010-05-28,0.00,7.9,16.5,25.0
2010-05-29,0.00,9.8,17.3,24.8
2010-05-30,3.53,11.8,17.6,23.3
2010-05-31,0.00,10.2,16.7,23.2
2010-06-01,0.71,12.4,19.5,26.7
2010-06-02,1.96,11.2,17.2,23.2
2010-06-03,0.90,15.1,21.5,27.9
2010-06-04,2.66,13.2,19.1,25.1
2010-06-05,15.97,15.7,21.0,26.3
2010-06-06,2.43,15.0,20.9,26.8
2010-06-07,14.37,9.2,14.9,20.5
2010-06-08,0.00,5.9,12.6,19.3
2010-06-09,0.00,5.2,12.2,19.1
2010-06-10,3.57,7.8,13.5,19.3
2010-06-11,5.71,9.7,11.7,13.6
2010-06-12,0.00,11.5,15.6,19.7
2010-06-13,3.04,12.4,14.4,16.3
2010-06-14,0.05,11.8,14.3,16.8
2010-06-15,0.00,8.2,16.0,23.8
2010-06-16,0.00,7.3,15.2,23.2
2010-06-17,1.95,10.5,15.1,19.7
2010-06-18,0.00,10.7,15.3,20.0
2010-06-19,0.00,12.9,20.8,28.7
2010-06-20,1.26,16.9,22.9,28.8
2010-06-21,0.53,14.4,21.7,29.1
2010-06-22,0.00,10.4,18.9,27.4
2010-06-23,9.31,13.3,19.6,25.9
2010-06-24,0.00,17.1,21.9,26.7
2010-06-25,5.87,12.5,20.4,28.3
2010-06-26,0.00,12.8,19.8,26.9
2010-06-27,0.21,13.6,18.9,24.2
2010-06-28,7.48,16.1,20.5,25.0
2010-06-29,0.77,17.9,22.7,27.6
2010-06-30,0.00,9.0,17.5,26.0
2010-07-01,0.00,8.3,14.5,20.8
2010-07-02,0.38,8.1,13.7,19.3
2010-07-03,0.00,10.9,17.7,24.5
2010-07-04,0.00,14.8,22.0,29.2
2010-07-05,0.00,14.8,22.3,29.8
2010-07-06,0.00,18.8,25.5,32.3
2010-07-07,0.00,20.6,27.3,33.9
2010-07-08,0.00,20.1,26.9,33.8
2010-07-09,0.00,19.6,25.4,31.2
2010-07-10,1.02,20.5,25.5,30.5
2010-07-11,14.00,17.6,20.5,23.4
2010-07-12,0.00,16.5,23.0,29.5
2010-07-13,0.00,17.8,24.4,30.9
2010-07-14,22.91,19.7,24.2,28.7
2010-07-15,3.22,19.0,22.2,25.4
2010-07-16,0.00,17.8,23.4,28.9
2010-07-17,1.51,17.8,23.8,29.9
2010-07-18,0.56,17.9,24.1,30.3
2010-07-19,0.02,15.7,22.4,29.0
2010-07-20,2.47,16.0,22.6,29.3
2010-07-21,0.00,15.1,20.8,26.5
2010-07-22,12.31,15.0,22.1,29.1
2010-07-23,0.00,12.9,19.1,25.3
2010-07-24,0.76,15.7,19.4,23.1
2010-07-25,5.94,18.4,24.5,30.5
2010-07-26,1.50,12.4,19.2,26.0
2010-07-27,0.00,12.2,19.0,25.7
2010-07-28,0.00,14.5,21.8,29.1
2010-07-29,2.70,17.2,23.6,29.9
2010-07-30,0.00,10.1,18.6,27.1
2010-07-31,0.00,7.0,15.3,23.6
2010-08-01,0.00,9.9,16.6,23.4
2010-08-02,0.00,13.1,19.7,26.2
2010-08-03,2.51,16.4,21.6,26.9
2010-08-04,9.08,18.5,23.0,27.5
2010-08-05,0.00,20.0,25.1,30.1
2010-08-06,7.21,17.2,22.2,27.2
2010-08-07,0.00,8.2,17.0,25.8
2010-08-08,0.00,9.7,16.2,22.6
2010-08-09,0.00,16.1,22.0,27.9
2010-08-10,5.82,18.2,24.0,29.8
2010-08-11,0.00,15.7,22.4,29.1
2010-08-12,0.00,14.4,21.1,27.7
2010-08-13,0.05,14.3,19.2,24.2
2010-08-14,0.00,11.8,18.4,25.1
2010-08-15,0.00,13.6,20.0,26.3
2010-08-16,2.94,16.3,20.2,24.2
2010-08-17,1.17,15.0,20.0,25.0
2010-08-18,0.00,13.4,20.8,28.1
2010-08-19,0.00,13.8,20.4,27.0
2010-08-20,0.00,14.5,21.7,29.0
2010-08-21,0.00,7.4,15.2,23.0
2010-08-22,0.80,10.2,16.7,23.2
2010-08-23,10.33,13.8,16.2,18.6
2010-08-24,3.93,13.5,15.4,17.3
2010-08-25,0.48,13.9,18.1,22.2
2010-08-26,7.16,14.2,16.3,18.5
2010-08-27,0.00,10.2,17.6,24.9
2010-08-28,0.00,8.4,14.9,21.4
2010-08-29,0.00,9.9,17.7,25.5
2010-08-30,0.00,11.3,21.0,30.7
2010-08-31,0.00,15.8,22.9,30.0
2010-09-01,0.00,17.1,24.6,32.2
2010-09-02,0.00,17.8,25.1,32.5
2010-09-03,0.00,18.2,25.5,32.8
2010-09-04,4.44,17.9,24.0,30.2
2010-09-05,0.00,12.0,17.9,23.8
2010-09-06,0.00,7.8,13.1,18.4
2010-09-07,0.00,10.4,16.7,23.1
2010-09-08,3.71,14.6,21.2,27.8
2010-09-09,0.00,12.3,17.8,23.3
2010-09-10,0.24,10.7,13.6,16.5
2010-09-11,0.00,7.5,12.1,16.7
2010-09-12,0.00,8.6,15.7,22.7
2010-09-13,1.87,9.8,12.8,15.8
2010-09-14,5.12,9.3,13.6,17.9
2010-09-15,1.04,7.6,12.9,18.3
2010-09-16,0.00,4.2,10.0,15.8
2010-09-17,15.48,6.5,11.7,16.9
2010-09-18,0.00,8.3,12.4,16.4
2010-09-19,0.00,8.4,13.9,19.5
2010-09-20,0.00,5.9,13.1,20.2
2010-09-21,0.00,2.6,10.0,17.3
2010-09-22,0.00,5.2,12.4,19.5
2010-09-23,1.03,9.2,16.8,24.3
2010-09-24,0.00,10.2,15.8,21.3
2010-09-25,0.00,15.5,22.0,28.5
2010-09-26,0.00,8.2,16.3,24.4
2010-09-27,0.05,9.1,13.9,18.7
2010-09-28,14.28,10.8,13.5,16.2
2010-09-29,5.39,14.1,18.1,22.1
2010-09-30,0.37,13.6,18.3,23.0
2010-10-01,38.73,14.5,18.7,23.0
2010-10-02,39.03,8.7,14.8,20.9
2010-10-03,0.00,1.3,7.6,13.9
2010-10-04,0.00,2.4,8.2,14.0
2010-10-05,0.00,7.4,10.9,14.4
2010-10-06,0.62,10.5,13.6,16.8
2010-10-07,14.76,8.4,10.2,12.0
2010-10-08,0.00,5.1,10.0,15.0
2010-10-09,0.00,5.7,12.9,20.1
2010-10-10,0.00,0.8,6.6,12.5
2010-10-11,0.00,2.1,9.3,16.6
2010-10-12,0.00,1.3,8.6,15.8
2010-10-13,0.00,-0.1,6.8,13.7
2010-10-14,0.00,-0.3,7.4,15.0
2010-10-15,35.30,1.7,7.9,14.1
2010-10-16,35.00,2.6,4.6,6.5
2010-10-17,0.00,0.9,5.0,9.2
2010-10-18,0.00,0.3,7.3,14.3
2010-10-19,0.00,-2.2,4.3,10.8
2010-10-20,0.00,-0.7,4.7,10.1
2010-10-21,0.00,0.1,6.9,13.7
2010-10-22,3.47,-1.1,4.4,9.8
2010-10-23,0.00,-0.7,2.2,5.0
2010-10-24,0.00,-1.4,3.7,8.8
2010-10-25,1.14,1.4,3.4,5.4
2010-10-26,26.02,4.0,6.9,9.8
2010-10-27,11.29,8.3,14.5,20.8
2010-10-28,8.44,6.4,13.1,19.9
2010-10-29,0.00,2.9,11.4,19.9
2010-10-30,1.30,-1.3,4.1,9.5
2010-10-31,0.00,0.7,4.9,9.0
2010-11-01,0.00,-0.1,3.2,6.5
2010-11-02,0.00,-0.8,2.5,5.7
2010-11-03,0.00,-6.0,0.2,6.3
2010-11-04,0.00,-5.6,1.0,7.5
2010-11-05,28.55,-0.3,2.8,5.9
2010-11-06,5.35,0.1,4.0,8.0
2010-11-07,0.00,-0.4,3.0,6.5
2010-11-08,6.20,-0.5,1.5,3.5
2010-11-09,4.80,1.2,2.6,4.0
2010-11-10,0.79,3.2,6.2,9.2
2010-11-11,0.00,-3.5,3.6,10.6
2010-11-12,0.00,-4.1,4.0,12.0
2010-11-13,0.00,-3.5,5.7,15.0
2010-11-14,0.00,-2.9,6.6,16.1
2010-11-15,0.00,-0.5,5.5,11.4
2010-11-16,0.34,3.7,5.9,8.0
2010-11-17,22.55,5.5,7.5,9.4
2010-11-18,4.10,3.9,8.5,13.1
2010-11-19,0.00,-2.2,2.5,7.2
2010-11-20,0.00,-4.9,-0.9,3.1
2010-11-21,0.00,-5.0,1.5,8.0
2010-11-22,0.00,-4.6,-1.9,0.9
2010-11-23,1.53,-0.8,3.4,7.5
2010-11-24,1.38,0.5,5.3,10.2
2010-11-25,0.00,-5.5,-0.3,5.0
2010-11-26,6.01,-3.5,-0.4,2.8
2010-11-27,0.42,-5.3,-0.8,3.7
2010-11-28,0.90,-8.5,-3.3,1.8
2010-11-29,0.00,-7.1,-2.0,3.0
2010-11-30,0.00,-5.8,-0.4,5.1
2010-12-01,3.82,-2.5,2.0,6.6
2010-12-02,26.75,0.1,4.8,9.6
2010-12-03,0.00,-2.5,0.6,3.7
2010-12-04,0.00,-2.3,-0.3,1.7
2010-12-05,0.00,-4.4,-1.7,1.0
2010-12-06,0.00,-6.7,-3.7,-0.8
2010-12-07,0.00,-6.3,-4.8,-3.2
2010-12-08,0.00,-8.0,-5.5,-3.1
2010-12-09,0.00,-11.2,-7.7,-4.2
2010-12-10,0.00,-16.3,-11.4,-6.6
2010-12-11,0.00,-16.1,-10.0,-4.0
2010-12-12,0.00,-7.4,-2.9,1.6
2010-12-13,42.00,-3.2,3.3,9.9
2010-12-14,8.59,-8.8,0.1,9.1
2010-12-15,0.00,-12.6,-9.6,-6.6
2010-12-16,0.00,-13.2,-11.3,-9.3
2010-12-17,0.00,-13.5,-8.7,-3.9
2010-12-18,0.00,-12.5,-7.7,-3.0
2010-12-19,0.00,-11.6,-5.8,0.1
2010-12-20,0.00,-11.2,-6.3,-1.3
2010-12-21,0.00,-8.7,-6.4,-4.2
2010-12-22,0.00,-6.2,-3.5,-0.8
2010-12-23,1.31,-3.1,-2.0,-0.8
2010-12-24,0.00,-7.4,-4.2,-1.0
2010-12-25,0.00,-12.0,-7.0,-2.0
2010-12-26,0.00,-12.4,-8.5,-4.6
2010-12-27,20.54,-10.4,-8.2,-6.0
2010-12-28,3.82,-12.8,-9.7,-6.6
2010-12-29,0.00,-11.3,-6.8,-2.3
2010-12-30,0.00,-9.4,-4.9,-0.4
2010-12-31,0.00,-9.3,-2.7,3.9
2011-01-01,0.00,-2.8,2.6,8.1
2011-01-02,1.39,1.7,5.7,9.8
2011-01-03,0.00,-2.5,2.6,7.7
2011-01-04,0.00,-9.3,-5.1,-1.0
2011-01-05,0.00,-8.8,-4.4,-0.1
2011-01-06,0.00,-12.2,-6.0,0.1
2011-01-07,0.00,-12.6,-7.7,-2.8
2011-01-08,0.60,-10.5,-7.4,-4.3
2011-01-09,1.30,-6.4,-4.8,-3.2
2011-01-10,0.00,-8.5,-5.0,-1.5
2011-01-11,0.00,-11.4,-7.3,-3.2
2011-01-12,13.52,-10.2,-6.6,-3.1
2011-01-13,13.57,-7.5,-5.6,-3.6
2011-01-14,0.00,-14.3,-9.7,-5.2
2011-01-15,0.00,-19.2,-13.0,-6.8
2011-01-16,0.71,-19.0,-11.5,-3.9
2011-01-17,0.00,-18.7,-11.1,-3.5
2011-01-18,0.03,-19.4,-14.2,-8.9
2011-01-19,18.87,-11.1,-5.8,-0.4
2011-01-20,0.58,-8.1,-3.8,0.5
2011-01-21,4.82,-9.4,-6.6,-3.7
2011-01-22,1.37,-16.2,-10.3,-4.4
2011-01-23,0.00,-18.8,-12.6,-6.5
2011-01-24,0.00,-25.9,-17.5,-9.1
2011-01-25,0.39,-26.0,-19.5,-12.9
2011-01-26,0.00,-17.3,-11.3,-5.2
2011-01-27,4.87,-11.8,-6.6,-1.4
2011-01-28,0.00,-13.8,-7.3,-0.9
2011-01-29,0.00,-12.8,-6.4,0.0
2011-01-30,0.00,-12.7,-6.3,0.1
2011-01-31,0.00,-14.8,-8.7,-2.7
2011-02-01,0.00,-16.0,-11.8,-7.7
2011-02-02,13.63,-13.4,-11.0,-8.7
2011-02-03,15.54,-11.1,-8.6,-6.0
2011-02-04,0.00,-20.9,-12.6,-4.3
2011-02-05,0.00,-19.0,-9.9,-0.9
2011-02-06,10.79,-14.5,-7.2,0.1
2011-02-07,0.00,-5.5,-1.7,2.0
2011-02-08,2.95,-4.9,-1.1,2.7
2011-02-09,0.79,-16.3,-7.8,0.7
2011-02-10,0.00,-16.0,-9.9,-3.8
2011-02-11,0.00,-19.8,-12.7,-5.5
2011-02-12,0.00,-18.8,-11.3,-3.7
2011-02-13,0.00,-13.5,-6.6,0.3
2011-02-14,0.00,-11.8,-5.4,0.9
2011-02-15,0.00,-11.1,-0.7,9.8
2011-02-16,0.00,-15.3,-11.0,-6.8
2011-02-17,0.00,-14.6,-6.7,1.2
2011-02-18,0.00,-7.3,1.9,11.2
2011-02-19,0.00,-1.5,6.3,14.1
2011-02-20,0.56,-11.8,-7.0,-2.3
2011-02-21,0.00,-11.3,-7.2,-3.1
2011-02-22,0.00,-15.7,-10.6,-5.4
2011-02-23,0.00,-16.0,-9.2,-2.5
2011-02-24,0.00,-16.1,-7.5,1.1
2011-02-25,2.56,-15.5,-5.8,3.8
2011-02-26,25.69,-8.8,-4.7,-0.6
2011-02-27,4.87,-8.9,-5.2,-1.5
2011-02-28,3.53,-6.9,-4.9,-2.9
2011-03-01,10.67,-6.5,-2.1,2.3
2011-03-02,0.00,-11.1,-4.9,1.4
2011-03-03,0.84,-16.0,-5.8,4.4
2011-03-04,0.00,-19.4,-12.3,-5.3
2011-03-05,0.00,-16.1,-7.3,1.4
2011-03-06,1.30,-1.5,3.9,9.3
2011-03-07,59.32,-0.1,4.5,9.1
2011-03-08,3.97,-10.2,-5.0,0.2
2011-03-09,0.00,-9.6,-4.0,1.5
2011-03-10,0.96,-7.9,-3.6,0.7
2011-03-11,10.82,-0.8,1.0,2.9
2011-03-12,10.23,0.1,3.3,6.6
2011-03-13,0.00,0.4,2.6,4.7
2011-03-14,0.00,-0.4,2.6,5.6
2011-03-15,0.00,-7.5,-1.9,3.7
2011-03-16,0.35,-6.9,0.2,7.4
2011-03-17,11.76,-0.7,1.7,4.0
2011-03-18,0.21,0.8,7.5,14.2
2011-03-19,0.00,0.1,8.4,16.6
2011-03-20,0.00,-7.4,-1.6,4.2
2011-03-21,0.00,-6.2,-0.2,5.9
2011-03-22,10.09,-1.8,-0.2,1.3
2011-03-23,0.00,-5.7,-1.8,2.2
2011-03-24,0.00,-5.9,-2.4,1.0
2011-03-25,0.00,-6.8,-1.7,3.4
2011-03-26,0.00,-8.6,-3.4,1.8
2011-03-27,0.00,-8.1,-4.0,0.0
2011-03-28,0.00,-7.2,-2.8,1.7
2011-03-29,0.00,-6.1,-1.3,3.6
2011-03-30,0.00,-4.5,-0.6,3.3
2011-03-31,0.00,-2.6,3.0,8.7
2011-04-01,6.73,-1.9,2.7,7.3
2011-04-02,8.22,-0.8,0.9,2.5
2011-04-03,0.00,-1.8,3.0,7.9
2011-04-04,0.00,-1.8,3.3,8.5
2011-04-05,7.22,-0.5,1.7,3.9
2011-04-06,4.41,-2.2,3.1,8.4
2011-04-07,0.14,-5.4,1.3,8.0
2011-04-08,0.00,-5.4,2.1,9.6
2011-04-09,0.00,-3.6,3.6,10.8
2011-04-10,0.00,-1.5,6.9,15.3
2011-04-11,8.17,2.3,9.7,17.1
2011-04-12,4.55,6.0,14.0,22.0
2011-04-13,1.97,4.5,9.7,14.9
2011-04-14,11.89,3.0,4.7,6.4
2011-04-15,0.00,-2.4,5.5,13.4
2011-04-16,0.00,-2.2,3.4,8.9
2011-04-17,30.89,0.1,4.7,9.3
2011-04-18,1.39,0.7,6.0,11.4
2011-04-19,0.77,2.5,6.7,10.9
2011-04-20,3.61,2.9,5.4,8.0
2011-04-21,0.52,2.4,4.6,6.8
2011-04-22,0.00,-3.3,2.3,7.8
2011-04-23,0.62,-1.0,5.8,12.6
2011-04-24,13.61,0.6,3.2,5.7
2011-04-25,0.00,3.4,10.4,17.3
2011-04-26,10.74,6.3,10.0,13.8
2011-04-27,2.73,8.3,11.8,15.2
2011-04-28,0.56,10.0,17.7,25.4
2011-04-29,7.42,5.1,12.8,20.4
2011-04-30,0.00,5.0,11.5,17.9
2011-05-01,0.00,0.8,8.6,16.4
2011-05-02,0.00,1.4,10.7,19.9
2011-05-03,0.00,5.9,13.2,20.5
